id2,cuisine
d12321243,"['Italian', 'Cafe', 'Vegetarian Friendly']"
d2169754,"['Austrian', 'European', 'Central European']"
d9829717,"['Chinese', 'Sushi']"
d12484825,
d5614420,
d12511619,"['Italian', 'Pizza']"
d12685743,['Cafe']
d12010233,
d10833730,"['Polish', 'International', 'European']"
d6702770,"['Moroccan', 'Mediterranean', 'Middle Eastern']"
d5798095,['French']
d7983598,
d12095408,
d10766959,
d8509890,['Fast Food']
d6495466,
d1872987,
d8077436,"['Italian', 'European', 'Central European']"
d12438151,
d8036519,"['Italian', 'Chinese', 'Seafood']"
d9846471,"['Swiss', 'European']"
d10445659,"['Quick Bites', 'Fast Food', 'Vegetarian Friendly']"
d10177603,
d12286589,
d8541480,['French']
d12814346,
d5609885,
d12286550,
d11905823,"['Italian', 'Pizza']"
d1015444,['Seafood']
d8484141,
d5817963,
d5779848,
d789937,
d5793149,
d8470921,['Italian']
d12883195,"['Italian', 'Steakhouse', 'Barbecue']"
d8068453,['Italian']
d12120952,
d6875247,['French']
d987862,
d7604483,
d12315334,"['European', 'Portuguese']"
d4769940,
d5977410,
d7123807,
d1332913,
d8826343,"['Latin', 'Argentinean', 'South American']"
d4786710,
d5791665,"['Quick Bites', 'American', 'Fast Food']"
d8339657,
d8462225,"['Mediterranean', 'Spanish']"
d8712449,
d12142806,"['Mexican', 'Vegetarian Friendly']"
d10193969,"['Bar', 'Pub']"
d13320374,['Spanish']
d8339717,"['Italian', 'Pizza']"
d11704985,"['Bar', 'Mediterranean', 'Spanish']"
d11722642,
d6153514,"['Seafood', 'Mediterranean', 'Spanish']"
d9720393,
d12154935,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']"
d7347214,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d10801733,"['German', 'Vegetarian Friendly']"
d8605325,"['Japanese', 'Sushi', 'Asian']"
d7124462,['Cafe']
d3641959,
d8096939,"['Bar', 'Pub']"
d9995129,
d10207718,
d5800050,"['French', 'Vegetarian Friendly']"
d1418401,
d4262796,
d4767695,
d10810340,"['Cafe', 'Spanish']"
d10028772,
d10041378,
d9790330,['French']
d8418207,
d12814397,
d8533511,['Vegetarian Friendly']
d8624661,
d10257704,
d13133240,['Vegetarian Friendly']
d10745091,['Middle Eastern']
d12644657,
d2707478,
d6881639,"['Dessert', 'Vegetarian Friendly']"
d6704598,
d8466152,['American']
d12181204,"['Chinese', 'Asian']"
d6419152,"['Mediterranean', 'Greek', 'Vegetarian Friendly']"
d10712194,"['Fast Food', 'Healthy']"
d2516012,"['Steakhouse', 'Bar', 'Barbecue']"
d7381256,
d11504819,
d8855240,
d12662556,
d7804778,['Cafe']
d12918428,['French']
d8386594,
d680336,
d12002680,"['Quick Bites', 'American', 'Fast Food']"
d10267314,['Spanish']
d5972811,"['Italian', 'Pizza']"
d8461905,"['European', 'Portuguese']"
d10028332,"['International', 'European', 'Eastern European']"
d8462267,
d9600857,['Cafe']
d8493673,
d10681430,"['Cafe', 'Grill']"
d8066638,
d8311059,['Fast Food']
d8339708,
d5506536,"['Asian', 'Vietnamese', 'Vegetarian Friendly']"
d9747762,"['Pizza', 'Fast Food']"
d5243060,
d11957461,"['Japanese', 'Bar', 'Cafe']"
d12028665,
d9984903,['Spanish']
d12208968,"['Pizza', 'Turkish', 'Middle Eastern']"
d697339,
d4106385,['Italian']
d6708839,
d12873745,"['International', 'European', 'Portuguese']"
d8093147,
d12328955,['British']
d12863016,
d7381587,
d1044376,
d13319945,['Italian']
d2008421,
d3709240,
d12275889,
d997563,
d5809306,"['Greek', 'Vegetarian Friendly']"
d12836402,['Vegetarian Friendly']
d1121845,
d7365820,
d13008769,"['Latin', 'Mediterranean', 'Spanish']"
d8753407,
d10915712,['Spanish']
d8553498,
d7626782,"['Belgian', 'European']"
d1044377,
d11797020,"['American', 'Fast Food', 'Vegetarian Friendly']"
d1103642,
d5489494,
d7940441,['Greek']
d4259510,['Cafe']
d10813119,"['Fast Food', 'Greek']"
d12981603,
d8339597,
d10846196,"['Fast Food', 'European', 'Portuguese']"
d6975614,
d12667690,"['Italian', 'Pizza']"
d8691385,"['Asian', 'Indonesian']"
d13168011,"['European', 'Portuguese']"
d959169,
d13430477,"['Moroccan', 'Mediterranean', 'Healthy']"
d8835625,['European']
d13137452,
d10332859,"['Japanese', 'Sushi', 'Asian']"
d5798480,"['Moroccan', 'Mediterranean']"
d10721348,
d4942773,"['German', 'Vegetarian Friendly']"
d5611654,
d9862424,['Cafe']
d5795135,
d9831596,
d8461746,
d5617200,"['Fast Food', 'Deli']"
d10619018,
d12075208,"['Spanish', 'Vegetarian Friendly', 'Vegan Options']"
d13134976,['Sushi']
d958940,
d5614282,
d10057013,"['German', 'Cafe', 'European']"
d11719284,['Italian']
d11748911,
d3213524,
d9823975,
d5507147,['Pizza']
d6731819,['French']
d5976866,
d9705632,
d7720937,['French']
d8612891,
d5520029,
d9791609,
d7761527,"['Dutch', 'Bar', 'European']"
d5798269,
d8736479,
d8501307,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']"
d5800735,['Turkish']
d12453992,"['Italian', 'Bar', 'Pub']"
d4768793,
d7284863,['European']
d7389424,"['German', 'Mediterranean']"
d9754769,"['Bar', 'Spanish']"
d10597222,"['German', 'Grill']"
d12333767,
d8712171,['Dessert']
d6701584,"['French', 'European', 'Vegetarian Friendly']"
d9567808,
d5861643,
d13323033,"['American', 'British']"
d5616809,
d1329783,['French']
d5615932,
d11832474,
d8535908,"['Italian', 'Pizza']"
d5977252,"['Cafe', 'European', 'Portuguese']"
d695608,
d5860092,
d6104281,
d12453947,"['Italian', 'Northern-Italian']"
d12511265,['Indian']
d12115354,
d1963466,"['Austrian', 'European', 'Vegetarian Friendly']"
d5616662,"['Cafe', 'International', 'Spanish']"
d11637263,"['European', 'Portuguese']"
d5828064,
d7699451,
d12513252,
d6438792,['Spanish']
d10044991,"['Bakeries', 'European']"
d11180434,"['German', 'Austrian', 'European']"
d9808238,
d10082721,"['Quick Bites', 'Asian', 'Vietnamese']"
d8799735,"['European', 'Portuguese']"
d11662075,
d11719480,
d986272,['American']
d9720102,
d7384848,
d12190319,
d10627619,"['American', 'Vegetarian Friendly']"
d4770271,
d11814795,"['Italian', 'Pizza']"
d10673339,
d2354931,
d5800022,
d7991988,
d12146255,
d4149053,"['Middle Eastern', 'Persian', 'Vegetarian Friendly']"
d8736286,
d10059627,"['Cafe', 'Vegetarian Friendly']"
d11688388,
d11951810,"['Italian', 'Pizza', 'Mediterranean']"
d7215593,"['Dessert', 'Dutch', 'Cafe']"
d10240272,
d5981188,"['Dessert', 'Cafe', 'European']"
d8706733,
d10771359,
d12829129,
d12323149,
d5615760,"['Italian', 'Pizza', 'Mediterranean']"
d2205605,
d7696133,
d12821505,['European']
d5122751,
d12171814,
d697439,
d10110357,
d8339627,
d10487425,
d1231249,
d9976886,"['Quick Bites', 'Fast Food']"
d12473065,"['Dessert', 'Cafe']"
d12119328,"['French', 'European']"
d7131966,
d11873952,['Irish']
d10041704,
d6617834,
d12503168,"['Mediterranean', 'Spanish']"
d5884115,"['Chinese', 'Japanese', 'Sushi']"
d10746733,
d12082299,"['Mediterranean', 'Spanish']"
d12621246,
d3842071,
d3384878,
d10035724,['Fast Food']
d9729649,['Asian']
d10673544,
d6496924,"['German', 'Bar', 'European']"
d10807753,"['Bar', 'Mediterranean', 'Spanish']"
d6702869,"['European', 'Vegetarian Friendly', 'Vegan Options']"
d7145789,['German']
d5852605,
d4544075,
d6890010,
d5769965,['Chinese']
d10781416,
d7786381,
d12430627,['Cafe']
d12430691,
d11965948,
d12388483,
d7124051,['Cafe']
d5523898,
d8098180,"['German', 'Austrian', 'European']"
d9587115,
d9830952,"['Bar', 'European', 'Pub']"
d10794720,
d11668189,"['Cafe', 'Vegetarian Friendly']"
d5971736,
d715420,"['European', 'Central European', 'Vegetarian Friendly']"
d8413493,['Japanese']
d10329589,
d8272564,"['Cafe', 'Russian', 'Vegetarian Friendly']"
d742772,
d778805,"['Belgian', 'European']"
d5936402,
d6527963,
d12590767,
d11863669,
d11576241,['Asian']
d5000022,"['Italian', 'Vegetarian Friendly']"
d4935403,
d5510354,"['Fast Food', 'Deli', 'Vegetarian Friendly']"
d8338484,
d10833247,['Cafe']
d9849074,
d12215292,"['French', 'European', 'Vegetarian Friendly']"
d3709131,"['Bar', 'Pub']"
d10781702,
d6373122,
d5944321,
d9883640,"['Bar', 'Pub']"
d9738711,"['Pizza', 'European', 'Grill']"
d12006833,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']"
d12191892,
d3834665,
d5603650,
d12255472,
d12322658,
d2707635,['American']
d5852338,"['Asian', 'Healthy']"
d1341701,"['Mediterranean', 'European', 'Spanish']"
d11659282,['Spanish']
d10039385,"['Bar', 'Pub']"
d1955642,['Italian']
d12218015,
d696107,
d11931926,"['Italian', 'Pizza', 'Seafood']"
d6214442,
d991720,['Spanish']
d10780749,['Italian']
d12116840,
d694690,
d10417602,"['Italian', 'Bar', 'Pub']"
d12562807,
d5874770,
d8483014,"['German', 'Cafe', 'Deli']"
d10028904,"['European', 'Portuguese']"
d11956851,"['Polish', 'International', 'European']"
d12235014,"['Cafe', 'Deli']"
d6437762,
d3580920,
d4912904,
d5792887,
d12827306,"['Bar', 'Cafe', 'European']"
d5509753,
d12667415,"['Cafe', 'Vegetarian Friendly']"
d8807543,['Pizza']
d1350446,
d10467233,
d1359321,
d986484,
d6708286,
d12629402,['Fast Food']
d11636218,
d10310355,
d10052099,
d10594567,
d8361777,"['European', 'Portuguese']"
d12207835,
d7680806,
d13325878,
d7612541,
d12002631,
d10335269,['Cafe']
d5482802,
d13141931,
d4769496,"['Fast Food', 'European', 'Swedish']"
d5986196,"['Quick Bites', 'Fast Food']"
d7606394,
d1077449,['Vegetarian Friendly']
d11868959,
d11805973,"['Bar', 'Pub']"
d5520999,['Pizza']
d13185766,"['European', 'Vegetarian Friendly', 'Vegan Options']"
d12362966,"['Dessert', 'Cafe']"
d10329433,
d8339869,
d5041747,['Italian']
d10583686,
d5223366,
d7753889,"['Cafe', 'Vegetarian Friendly']"
d5263988,
d10497384,['Spanish']
d10699414,"['Asian', 'Nepali', 'Vegetarian Friendly', 'Vegan Options']"
d5825901,
d697018,
d11956826,"['Mexican', 'Latin', 'Spanish']"
d5608756,
d10754130,"['Cafe', 'Fast Food', 'International', 'Soups']"
d12542285,"['Chinese', 'Seafood', 'Asian']"
d10522877,"['Specialty Food Market', 'Cafe', 'European']"
d12200200,"['European', 'Czech']"
d12687123,['Dessert']
d5808791,
d12182388,
d11945812,['Seafood']
d5870703,
d4769811,"['European', 'Czech']"
d5533664,
d4149510,
d10508729,
d10100590,
d12266029,"['Korean', 'Vegetarian Friendly', 'Vegan Options']"
d6226798,"['Mediterranean', 'Spanish']"
d743845,
d12160475,"['Middle Eastern', 'Persian']"
d5243139,
d7361083,['Bar']
d7724824,
d7098361,
d12365788,
d10836855,"['Bar', 'European', 'Pub']"
d11670793,['Cafe']
d7375787,
d11500512,"['Italian', 'Bar', 'Pub']"
d7906796,"['French', 'Cafe']"
d8307231,
d9746976,"['Peruvian', 'South American']"
d2023513,
d10629933,
d10148734,
d2194751,
d2034962,
d8122579,"['Italian', 'Wine Bar']"
d6874042,"['American', 'Fast Food', 'Deli']"
d7134848,"['Italian', 'Cafe']"
d8339763,['Italian']
d7124772,
d7823929,
d11180473,
d11932012,['French']
d12383658,
d12980561,"['Japanese', 'Sushi', 'Asian']"
d9832097,
d10642154,
d8339610,"['Italian', 'Pizza']"
d5978985,
d5444916,
d8561195,
d6452969,['Spanish']
d12940712,
d12596674,"['Cafe', 'Deli']"
d12478826,"['Cafe', 'European']"
d8341072,
d8469748,
d5804248,
d12184707,['Vegetarian Friendly']
d12309603,"['Japanese', 'Sushi', 'Asian']"
d7622114,"['Pizza', 'Fast Food', 'Vegetarian Friendly']"
d10134516,['Pizza']
d6705908,"['Mediterranean', 'Spanish']"
d4168243,
d10758218,"['Belgian', 'European', 'Pub']"
d8408345,['Fast Food']
d4888776,
d6714816,"['Spanish', 'Vegetarian Friendly']"
d1098782,
d11858341,
d4769994,
d13073178,
d12332633,['Japanese']
d10810531,
d5614548,
d10838686,
d4678527,"['Fast Food', 'Mediterranean', 'Turkish']"
d5982169,"['French', 'Cafe', 'Vegetarian Friendly']"
d5614765,
d2446474,"['French', 'European', 'Grill']"
d7277827,
d5982084,"['German', 'Vegetarian Friendly']"
d5870217,['Spanish']
d10760483,
d11444976,"['American', 'Latin', 'Bar']"
d10335864,['British']
d12899302,
d12590374,
d2166595,"['French', 'European']"
d6706233,
d8338584,"['Italian', 'Pizza']"
d10813188,['Vegetarian Friendly']
d12966411,"['Quick Bites', 'American', 'Bar']"
d4259609,
d9457704,['Cafe']
d10797811,
d10632626,"['Italian', 'German', 'Cafe', 'Pub']"
d8334824,"['Chinese', 'Asian', 'Vegetarian Friendly']"
d4919349,"['Cafe', 'British', 'Canadian']"
d8092703,
d12667696,"['Steakhouse', 'Pizza', 'Mediterranean']"
d6641339,['Cafe']
d8862199,
d9857981,
d6684318,
d12069867,
d8652132,
d5870127,
d1127132,
d10123084,
d5851106,
d12500016,"['Asian', 'Thai', 'Fusion']"
d6999444,
d5486404,['Spanish']
d13239044,"['Cafe', 'Vegetarian Friendly']"
d12694928,"['Italian', 'Pizza', 'Mediterranean']"
d11044959,"['European', 'Czech']"
d1039351,"['Greek', 'Vegetarian Friendly']"
d10617553,
d7629582,
d13236358,['Italian']
d8603981,"['Cafe', 'Vegetarian Friendly']"
d5509360,
d10838865,['Spanish']
d8669950,
d5572687,
d10079515,
d5982113,
d11914481,"['Peruvian', 'Latin', 'Spanish']"
d10214378,['Fast Food']
d8338534,
d11932386,"['Italian', 'Pizza']"
d9587018,"['German', 'Cafe', 'Vegetarian Friendly']"
d5243226,
d12315958,['Italian']
d10453899,
d8773628,"['Chinese', 'International', 'Asian', 'Korean']"
d12702853,
d8516221,"['Italian', 'Cafe', 'Wine Bar', 'Soups']"
d5988347,
d6577618,
d944580,
d4770056,
d9712381,"['Italian', 'Mediterranean', 'Romana']"
d13220609,"['French', 'Seafood']"
d9975834,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']"
d5443361,
d12908818,
d1039348,['Chinese']
d11700457,
d8397475,
d10468664,"['Bar', 'Spanish', 'Pub']"
d11737406,['Italian']
d10763563,
d8089203,
d10084553,
d10145653,['Vegetarian Friendly']
d8491751,"['Mediterranean', 'European', 'Spanish']"
d11677886,
d11772793,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d5048802,
d9846538,"['Bar', 'Pub']"
d1346452,
d10092998,
d10153898,
d2307161,
d4770041,
d6999227,"['Seafood', 'European', 'Swedish']"
d12644299,
d6994732,"['French', 'Cafe', 'Vegetarian Friendly']"
d5513947,
d12357368,"['Cafe', 'Spanish']"
d12904026,['Steakhouse']
d10509786,"['German', 'European', 'Vegetarian Friendly']"
d12437980,
d10780634,['Wine Bar']
d13139768,['Cafe']
d8338481,['Italian']
d5243316,
d10380024,
d959091,"['German', 'Brew Pub', 'Pub']"
d7124713,
d13313707,"['Italian', 'Vegetarian Friendly']"
d13125675,"['Quick Bites', 'American', 'Fast Food']"
d6033925,
d12058160,
d7178335,
d12846131,"['Fast Food', 'Vegetarian Friendly']"
d9748123,"['Chinese', 'Sushi', 'Thai', 'Vietnamese']"
d10302453,"['Bar', 'European', 'Pub', 'Hungarian']"
d8018787,
d12981140,
d8339935,
d9994264,
d9802625,['Cafe']
d981805,
d7710502,
d5220238,
d1334300,
d6680272,"['European', 'Spanish']"
d7917841,"['Middle Eastern', 'Vegetarian Friendly', 'Vegan Options']"
d5894983,
d5861784,['Italian']
d5524876,['French']
d12330132,
d10373036,"['French', 'Seafood']"
d5979455,
d6514472,
d4769281,
d5122825,['Quick Bites']
d5489021,
d10225695,
d12406954,
d6420170,['Spanish']
d12186479,"['French', 'Belgian', 'European']"
d12233186,
d12400902,['Vegetarian Friendly']
d10643047,
d10090935,"['Italian', 'Mediterranean', 'European']"
d5897282,
d5122024,
d8591199,
d11718304,
d10328491,"['Specialty Food Market', 'Italian', 'Vegetarian Friendly']"
d12670673,
d5512519,
d1051991,
d2292627,"['Cafe', 'European', 'Portuguese']"
d11726692,
d4149068,
d8338615,
d10810357,"['European', 'Portuguese']"
d8669398,
d11749811,"['Cafe', 'Turkish']"
d1350447,"['German', 'European', 'Central European']"
d7817857,"['Bakeries', 'French', 'Vegetarian Friendly']"
d12146830,"['Thai', 'Vegetarian Friendly', 'Vegan Options']"
d10151231,"['French', 'European', 'Healthy']"
d8610918,
d12147333,['Cafe']
d8737348,
d8434474,
d11921719,"['South American', 'Vegan Options']"
d11773873,"['French', 'Vegetarian Friendly']"
d877245,"['Fast Food', 'European', 'Danish']"
d5776107,"['Mediterranean', 'Spanish', 'Soups']"
d7274301,"['European', 'Hungarian', 'Vegetarian Friendly']"
d8068669,
d5122705,['Fast Food']
d10737209,['Cafe']
d11965233,['Cafe']
d12670532,
d10041438,"['Asian', 'Thai', 'Vegetarian Friendly']"
d8262489,"['French', 'Pizza', 'Cafe']"
d6732755,
d12158078,"['Cafe', 'European', 'Grill']"
d7656418,['French']
d6223165,
d12173633,"['European', 'Portuguese']"
d4769189,
d9872344,"['Dutch', 'Bar', 'European']"
d12481595,"['Japanese', 'Sushi', 'Vegetarian Friendly']"
d12820231,['Fast Food']
d10712260,"['Brazilian', 'South American']"
d5865385,"['Mediterranean', 'Spanish']"
d9742583,"['Fast Food', 'Turkish', 'Middle Eastern']"
d11444479,"['Quick Bites', 'Fast Food']"
d7593254,"['Austrian', 'European']"
d11979613,
d12328638,"['Italian', 'Mediterranean', 'Vegetarian Friendly']"
d4911062,"['Chinese', 'Fast Food']"
d12169186,['Spanish']
d12139506,['Cafe']
d10156461,
d4701691,
d10432315,"['German', 'Cafe', 'Deli']"
d9769924,['Cafe']
d11789094,
d5799869,['French']
d1344087,"['German', 'European', 'Croatian']"
d6163786,"['Dessert', 'Cafe']"
d7104794,['American']
d7375924,
d12982111,"['Mediterranean', 'Spanish']"
d12706207,"['Asian', 'Thai', 'Vietnamese']"
d11633782,"['Chinese', 'Sushi']"
d7378989,"['Bakeries', 'Dutch', 'Cafe']"
d8117836,
d11878056,"['German', 'Austrian', 'European', 'Central European']"
d2238042,"['German', 'European', 'Contemporary']"
d10045612,"['Bar', 'Pub', 'Vegetarian Friendly']"
d11667056,
d8341637,
d5949091,"['European', 'Swedish']"
d12341553,"['Bar', 'Cafe', 'European']"
d1418088,
d8834602,['Pub']
d4925360,['Fast Food']
d991500,"['Mediterranean', 'Spanish', 'Healthy']"
d5531503,['Fast Food']
d5607884,
d1074894,
d12357250,
d7975549,
d10530952,
d10833572,['German']
d10637638,
d12462827,
d12320797,['Cafe']
d7312311,
d5953062,
d11715119,
d1342374,
d1326621,"['Lebanese', 'Mediterranean', 'Middle Eastern']"
d1344076,
d1330647,
d1037202,"['Italian', 'Vegetarian Friendly', 'Vegan Options']"
d9739399,"['Cafe', 'Fast Food', 'Vegetarian Friendly']"
d5965198,
d10140442,"['Swiss', 'European']"
d12029148,
d12430654,"['European', 'Central European', 'Hungarian']"
d10371886,['Pub']
d12126435,
d6453710,['Spanish']
d10842731,
d12219032,
d10353194,
d12153318,
d7618751,['African']
d8293129,['Pub']
d12289536,"['Cafe', 'Healthy', 'Soups']"
d1044879,
d10535725,['Fast Food']
d13198098,"['Italian', 'Vegetarian Friendly']"
d5122240,
d11717846,"['Quick Bites', 'Fast Food']"
d12658595,"['Italian', 'Vegetarian Friendly']"
d7062912,
d8462268,"['Mediterranean', 'Spanish']"
d5790597,
d10804305,"['Italian', 'Mediterranean', 'Vegetarian Friendly']"
d4167812,
d10594026,
d12695389,['Cafe']
d3709262,['German']
d7928491,
d10279811,"['Cafe', 'European']"
d5954987,
d8773599,
d11626818,
d13313748,
d8339884,
d5617412,
d5614387,
d11909286,
d5778615,
d8854162,"['Fast Food', 'Vegetarian Friendly']"
d9791240,"['Mediterranean', 'Middle Eastern', 'Arabic']"
d5430075,"['Italian', 'Mediterranean']"
d8460513,['Healthy']
d7694431,
d10467593,"['Quick Bites', 'German', 'Fast Food']"
d11659467,['French']
d12952756,
d12105033,"['Fast Food', 'Asian', 'Thai']"
d5809915,
d8489842,
d12795805,
d10146069,
d12906509,"['Quick Bites', 'Fast Food']"
d8274263,
d12652927,
d11729216,
d5851755,
d8543091,"['Dessert', 'Cafe', 'Deli']"
d4881597,
d4698842,['Dessert']
d8341149,
d7277877,
d12374297,
d997413,
d10770025,['Asian']
d8473529,
